DATETIME,price
1995-03-28 23:00:00,50.421875
1995-03-29 23:00:00,50.40625
1995-03-30 23:00:00,50.3125
1995-03-31 23:00:00,50.109375
1995-04-03 23:00:00,50.234375
1995-04-04 23:00:00,50.5625
1995-04-05 23:00:00,50.5625
1995-04-06 23:00:00,50.75
1995-04-07 23:00:00,50.703125
1995-04-10 23:00:00,50.796875
1995-04-11 23:00:00,50.625
1995-04-12 23:00:00,50.796875
1995-04-13 23:00:00,51.078125
1995-04-17 23:00:00,50.78125
1995-04-18 23:00:00,50.609375
1995-04-19 23:00:00,50.5625
1995-04-20 23:00:00,50.640625
1995-04-21 23:00:00,50.890625
1995-04-24 23:00:00,51.484375
1995-04-25 23:00:00,51.34375
1995-04-26 23:00:00,51.390625
1995-04-27 23:00:00,51.515625
1995-04-28 23:00:00,51.59375
1995-05-01 23:00:00,51.453125
1995-05-02 23:00:00,51.5625
1995-05-03 23:00:00,52.28125
1995-05-04 23:00:00,52.25
1995-05-05 23:00:00,52.1875
1995-05-08 23:00:00,52.5625
1995-05-09 23:00:00,52.515625
1995-05-10 23:00:00,52.578125
1995-05-11 23:00:00,52.71875
1995-05-12 23:00:00,52.75
1995-05-15 23:00:00,53
1995-05-16 23:00:00,53.03125
1995-05-17 23:00:00,52.828125
1995-05-18 23:00:00,52.0625
1995-05-19 23:00:00,52.09375
1995-05-22 23:00:00,52.671875
1995-05-23 23:00:00,53.15625
1995-05-24 23:00:00,53.125
1995-05-25 23:00:00,53.171875
1995-05-26 23:00:00,52.5625
1995-05-30 23:00:00,52.546875
1995-05-31 23:00:00,53.640625
1995-06-01 23:00:00,53.5
1995-06-02 23:00:00,53.546875
1995-06-05 23:00:00,53.875
1995-06-06 23:00:00,53.78125
1995-06-07 23:00:00,53.5
1995-06-08 23:00:00,53.375
1995-06-09 23:00:00,53.0625
1995-06-12 23:00:00,53.359375
1995-06-13 23:00:00,53.9375
1995-06-14 23:00:00,53.890625
1995-06-15 23:00:00,54.125
1995-06-16 23:00:00,53.96875
1995-06-19 23:00:00,54.578125
1995-06-20 23:00:00,54.4375
1995-06-21 23:00:00,54.40625
1995-06-22 23:00:00,55.125
1995-06-23 23:00:00,55.015625
1995-06-26 23:00:00,54.359375
1995-06-27 23:00:00,54.25
1995-06-28 23:00:00,54.53125
1995-06-29 23:00:00,54.4375
1995-06-30 23:00:00,54.40625
1995-07-03 23:00:00,54.609375
1995-07-05 23:00:00,54.8125
1995-07-06 23:00:00,55.515625
1995-07-07 23:00:00,55.765625
1995-07-10 23:00:00,55.796875
1995-07-11 23:00:00,55.53125
1995-07-12 23:00:00,56.21875
1995-07-13 23:00:00,56.09375
1995-07-14 23:00:00,56.046875
1995-07-17 23:00:00,56.359375
1995-07-18 23:00:00,55.875
1995-07-19 23:00:00,55.265625
1995-07-20 23:00:00,55.46875
1995-07-21 23:00:00,55.40625
1995-07-24 23:00:00,55.8125
1995-07-25 23:00:00,56.234375
1995-07-26 23:00:00,56.1875
1995-07-27 23:00:00,56.65625
1995-07-28 23:00:00,56.296875
1995-07-31 23:00:00,56.15625
1995-08-01 23:00:00,56.0625
1995-08-02 23:00:00,55.9375
1995-08-03 23:00:00,55.921875
1995-08-04 23:00:00,55.984375
1995-08-07 23:00:00,56.109375
1995-08-08 23:00:00,56.109375
1995-08-09 23:00:00,56.09375
1995-08-10 23:00:00,55.96875
1995-08-11 23:00:00,55.65625
1995-08-14 23:00:00,56.15625
1995-08-15 23:00:00,56.046875
1995-08-16 23:00:00,56.203125
1995-08-17 23:00:00,56.109375
1995-08-18 23:00:00,56.171875
1995-08-21 23:00:00,56.015625
1995-08-22 23:00:00,56.125
1995-08-23 23:00:00,55.921875
1995-08-24 23:00:00,55.984375
1995-08-25 23:00:00,56.296875
1995-08-28 23:00:00,56.09375
1995-08-29 23:00:00,56.234375
1995-08-30 23:00:00,56.359375
1995-08-31 23:00:00,56.40625
1995-09-01 23:00:00,56.65625
1995-09-05 23:00:00,57.1875
1995-09-06 23:00:00,57.296875
1995-09-07 23:00:00,57.328125
1995-09-08 23:00:00,57.546875
1995-09-11 23:00:00,57.703125
1995-09-12 23:00:00,57.96875
1995-09-13 23:00:00,58.234375
1995-09-14 23:00:00,58.765625
1995-09-15 23:00:00,58.4375
1995-09-18 23:00:00,58.21875
